fid,Riproietta
"1665",0.75548
"1666",0.7125
"1667",0.75276
"1668",0.74681
"1669",0.80985
"1670",0.74576
"1671",0.65729
"1672",0.78445
"1673",0.75727
"1674",0.768
"1675",0.77905
"1676",0.78562
"1677",0.75383
"1678",0.71399
"1679",0.73861
"1680",0.75672
"1681",0.75174
"1682",0.79507
"1683",0.78884
"1684",0.70364
"1685",0.75619
"1686",0.7874
"1687",0.75494
"1688",0.75256
"1689",0.70759
"1690",0.75984
"1691",0.78943
"1692",0.82251
"1693",0.80866
"1694",0.86456
"1695",0.85413
"1696",0.85335
"1697",0.84764
"1698",0.85708
"1699",0.83705
"1700",0.75203
"1701",0.76093
"1702",0.73935
"1703",0.72782
"1704",0.75555
"1705",0.74689
"1706",0.73597
"1707",0.7556
"1708",0.78769
"1709",0.80173
"1710",0.77288
"1711",0.73302
"1712",0.72238
"1713",0.74589
"1714",0.72097
"1715",0.6981
"1716",0.74314
"1717",0.72249
"1718",0.68175
"1719",0.73013
"1720",0.81115
"1721",0.79082
"1722",0.76226
"1723",0.76346
"1724",0.76714
"1725",0.76714
"1726",0.74539
"1727",0.74921
"1728",0.73001
"1729",0.77052
"1730",0.78538
"1731",0.80316
"1732",0.78374
"1733",0.80923
"1734",0.83173
"1735",0.67279
"1736",0.66654
"1737",0.69565
"1738",0.71737
"1739",0.74792
"1740",0.72302
"1741",0.6585
"1742",0.62558
"1743",0.76157
"1744",0.74962
"1745",0.75918
"1746",0.68375
"1747",0.71803
"1748",0.70067
"1749",0.77389
"1750",0.75825
"1751",0.68879
"1752",0.61838
"1753",0.71273
"1754",0.737
"1755",0.69353
"1756",0.74767
"1757",0.79021
"1758",0.74337
"1759",0.77707
"1760",0.7079
"1761",0.71387
"1762",0.76127
"1763",0.7267
"1764",0.80594
"1765",0.83489
"1766",0.77739
"1767",0.88727
"1768",0.8226
"1769",0.8412
"1770",0.81212
"1771",0.72581
"1772",0.81833
"1773",0.81172
"1774",0.80385
"1775",0.84385
"1776",0.81309
"1777",0.76871
"1778",0.78209
"1779",0.78686
"1780",0.8301
"1781",0.81964
"1782",0.84296
"1783",0.80645
"1784",0.87247
"1785",0.78129
"1786",0.83636
"1787",0.78873
"1788",0.77805
"1789",0.78571
"1790",0.79388
"1791",0.75287
"1792",0.8138
"1793",0.73141
"1794",0.78049
"1795",0.75
"1796",0.74001
"1797",0.76257
"1798",0.7538
"1799",0.72238
"1800",0.70005
"1801",0.76271
"1802",0.67309
"1803",0.69878
"1804",0.77069
"1805",0.78651
"1806",0.81187
"1807",0.79181
"1808",0.79742
"1809",0.75859
"1810",0.7543
"1811",0.79711
"1812",0.75612
"1813",0.77094
"1814",0.83422
"1815",0.72134
"1816",0.7253
"1817",0.81148
"1818",0.80298
"1819",0.76656
"1820",0.74616
"1821",0.68307
"1822",0.77597
"1823",0.75076
"1824",0.80926
"1825",0.83074
"1826",0.84885
"1827",0.89028
"1828",0.87601
"1829",0.80241
"1830",0.83428
"1831",0.88424
"1832",0.81326
"1833",0.78552
"1834",0.77246
"1835",0.77482
"1836",0.76799
"1837",0.7097
"1838",0.72724
"1839",0.77682
"1840",0.77738
"1841",0.78208
"1842",0.78957
"1843",0.79327
"1844",0.70742
"1845",0.72396
"1846",0.7371
"1847",0.71602
"1848",0.7192
"1849",0.64092
"1850",0.6913
"1851",0.68897
"1852",0.6946
"1853",0.72568
"1854",0.7443
"1855",0.75073
"1856",0.71278
"1857",0.73374
"1858",0.81709
"1859",0.77717
"1860",0.75575
"1861",0.78173
"1862",0.80391
"1863",0.78347
"1864",0.78475
"1865",0.83139
"1866",0.83517
"1867",0.71074
"1868",0.70207
"1869",0.65714
"1870",0.75556
"1871",0.80092
"1872",0.71981
"1873",0.6783
"1874",0.66184
"1875",0.83889
"1876",0.94229
"1877",0.85889
"1878",0.75586
"1879",0.72567
"1880",0.76099
"1881",0.75746
"1882",0.68814
"1883",0.66079
"1884",0.67631
"1885",0.65144
"1886",0.62099
"1887",0.65924
"1888",0.73642
"1889",0.76189
"1890",0.72727
"1891",0.68809
"1892",0.7178
"1893",0.76266
"1894",0.73793
"1895",0.77477
"1896",0.82239
"1897",0.81224
"1898",0.7694
"1899",0.84854
"1900",0.82573
"1901",0.86963
"1902",0.88362
"1903",0.79458
"1904",0.82056
"1905",0.81998
"1906",0.77727
"1907",0.78681
"1908",0.76586
"1909",0.78483
"1910",0.80549
"1911",0.77071
"1912",0.80692
"1913",0.80013
"1914",0.84418
"1915",0.78186
"1916",0.85327
"1917",0.80039
"1918",0.81237
"1919",0.82996
"1920",0.81004
"1921",0.8135
"1922",0.83864
"1923",0.81706
"1924",0.75172
"1925",0.54986
"1926",0.66784
"1927",0.75809
"1928",0.75635
"1929",0.70906
"1930",0.7863
"1931",0.72391
"1932",0.72242
"1933",0.79155
"1934",0.77853
"1935",0.68031
"1936",0.73934
"1937",0.83349
"1938",0.76507
"1939",0.79378
"1940",0.80679
"1941",0.77831
"1942",0.73818
"1943",0.78773
"1944",0.77911
"1945",0.80464
"1946",0.82336
"1947",0.74137
"1948",0.79439
"1949",0.82713
"1950",0.82969
"1951",0.80481
"1952",0.73821
"1953",0.68413
"1954",0.72161
"1955",0.75012
"1956",0.84324
"1957",0.87007
"1958",0.8684
"1959",0.84615
"1960",0.87576
"1961",0.82597
"1962",0.81274
"1963",0.84056
"1964",0.84646
"1965",0.81078
"1966",0.77748
"1967",0.76864
"1968",0.77095
"1969",0.72481
"1970",0.76029
"1971",0.78967
"1972",0.75643
"1973",0.77593
"1974",0.76091
"1975",0.77474
"1976",0.71534
"1977",0.71387
"1978",0.73971
"1979",0.72416
"1980",0.69789
"1981",0.65728
"1982",0.70004
"1983",0.75304
"1984",0.68747
"1985",0.6622
"1986",0.71584
"1987",0.73316
"1988",0.75627
"1989",0.76961
"1990",0.76554
"1991",0.72038
"1992",0.69222
"1993",0.73876
"1994",0.77319
"1995",0.76018
"1996",0.74949
"1997",0.77269
"1998",0.78305
"1999",0.74291
"2000",0.76704
"2001",0.75501
"2002",0.85297
"2003",0.78947
"2004",0.67188
"2005",0.66324
"2006",0.64579
"2007",0.73489
"2008",0.98758
"2009",0.83578
"2010",0.75364
"2011",0.6983
"2012",0.79737
"2013",0.77997
"2014",0.69891
"2015",0.69054
"2016",0.75313
"2017",0.63691
"2018",0.75651
"2019",0.64563
"2020",0.73035
"2021",0.7652
"2022",0.75602
"2023",0.70013
"2024",0.66205
"2025",0.73846
"2026",0.841
"2027",0.80883
"2028",0.81631
"2029",0.77296
"2030",0.81229
"2031",0.88197
"2032",0.82576
"2033",0.86279
"2034",0.77935
"2035",0.79533
"2036",0.83422
"2037",0.84013
"2038",0.78643
"2039",0.77974
"2040",0.77916
"2041",0.80009
"2042",0.81113
"2043",0.75539
"2044",0.71491
"2045",0.74203
"2046",0.75126
"2047",0.78898
"2048",0.77747
"2049",0.74267
"2050",0.83236
"2051",0.81403
"2052",0.82082
"2053",0.83803
"2054",0.82962
"2055",0.80803
"2056",0.74651
"2057",0.67381
"2058",0.75261
"2059",0.74014
"2060",0.73899
"2061",0.6953
"2062",0.7929
"2063",0.72765
"2064",0.7552
"2065",0.79781
"2066",0.79703
"2067",0.69191
"2068",0.69137
"2069",0.81211
"2070",0.7947
"2071",0.82778
"2072",0.78501
"2073",0.81739
"2074",0.75871
"2075",0.7983
"2076",0.81138
"2077",0.77726
"2078",0.7822
"2079",0.83571
"2080",0.76028
"2081",0.8068
"2082",0.82938
"2083",0.77867
"2084",0.68627
"2085",0.69955
"2086",0.72313
"2087",0.77485
"2088",0.83626
"2089",0.81505
"2090",0.87699
"2091",0.84238
"2092",0.87034
"2093",0.82529
"2094",0.83114
"2095",0.83715
"2096",0.83569
"2097",0.77839
"2098",0.76575
"2099",0.77974
"2100",0.77638
"2101",0.75174
"2102",0.75742
"2103",0.76881
"2104",0.74589
"2105",0.75658
"2106",0.7696
"2107",0.7498
"2108",0.72047
"2109",0.71497
"2110",0.74045
"2111",0.70943
"2112",0.72681
"2113",0.61127
"2114",0.62772
"2115",0.69725
"2116",0.63224
"2117",0.64521
"2118",0.74797
"2119",0.70962
"2120",0.7867
"2121",0.80211
"2122",0.75045
"2123",0.76573
"2124",0.75276
"2125",0.76742
"2126",0.76053
"2127",0.73555
"2128",0.67337
"2129",0.71456
"2130",0.76296
"2131",0.85246
"2132",0.84784
"2133",0.79065
"2134",0.73778
"2135",0.75671
"2136",0.56926
"2137",0.66032
"2138",0.66821
"2139",0.79781
"2140",0.99707
"2141",0.84773
"2142",0.72017
"2143",0.74843
"2144",0.8021
"2145",0.80011
"2146",0.77065
"2147",0.76914
"2148",0.75576
"2149",0.73207
"2150",0.70444
"2151",0.71649
"2152",0.72669
"2153",0.80672
"2154",0.75336
"2155",0.70659
"2156",0.7114
"2157",0.76554
"2158",0.77922
"2159",0.76374
"2160",0.82004
"2161",0.7796
"2162",0.82816
"2163",0.81459
"2164",0.8236
"2165",0.87148
"2166",0.83255
"2167",0.7756
"2168",0.84516
"2169",0.78674
"2170",0.8544
"2171",0.76636
"2172",0.86099
"2173",0.81082
"2174",0.76176
"2175",0.80713
"2176",0.71694
"2177",0.70473
"2178",0.829
"2179",0.82197
"2180",0.87108
"2181",0.71965
"2182",0.82389
"2183",0.79314
"2184",0.7659
"2185",0.7954
"2186",0.80425
"2187",0.78776
"2188",0.79453
"2189",0.77717
"2190",0.78838
"2191",0.74273
"2192",0.71195
"2193",0.74718
"2194",0.7847
"2195",0.73927
"2196",0.73634
"2197",0.80192
"2198",0.78132
"2199",0.62056
"2200",0.74779
"2201",0.84843
"2202",0.82047
"2203",0.76326
"2204",0.79958
"2205",0.83847
"2206",0.78069
"2207",0.81845
"2208",0.79487
"2209",0.7932
"2210",0.79131
"2211",0.80044
"2212",0.78943
"2213",0.857
"2214",0.80933
"2215",0.72564
"2216",0.73924
"2217",0.70028
"2218",0.82112
"2219",0.81143
"2220",0.7936
"2221",0.82134
"2222",0.86238
"2223",0.84325
"2224",0.88208
"2225",0.84573
"2226",0.84843
"2227",0.83915
"2228",0.81214
"2229",0.74443
"2230",0.74914
"2231",0.77357
"2232",0.76452
"2233",0.75798
"2234",0.76702
"2235",0.75166
"2236",0.74722
"2237",0.71009
"2238",0.76552
"2239",0.75547
"2240",0.75603
"2241",0.72528
"2242",0.72239
"2243",0.71262
"2244",0.72335
"2245",0.54697
"2246",0.52803
"2247",0.58432
"2248",0.62491
"2249",0.67908
"2250",0.69423
"2251",0.68561
"2252",0.71501
"2253",0.73659
"2254",0.77259
"2255",0.77717
"2256",0.71474
"2257",0.70007
"2258",0.7308
"2259",0.809
"2260",0.74911
"2261",0.73413
"2262",0.69949
"2263",0.83373
"2264",0.87406
"2265",0.78757
"2266",0.68957
"2267",0.6704
"2268",0.64997
"2269",0.70702
"2270",0.70987
"2271",0.78526
"2272",0.80029
"2273",0.68728
"2274",0.73852
"2275",0.78341
"2276",0.74354
"2277",0.77569
"2278",0.81576
"2279",0.77345
"2280",0.72396
"2281",0.73333
"2282",0.72676
"2283",0.69242
"2284",0.76343
"2285",0.80567
"2286",0.769
"2287",0.68881
"2288",0.74738
"2289",0.79837
"2290",0.78124
"2291",0.74133
"2292",0.78108
"2293",0.80058
"2294",0.8377
"2295",0.85775
"2296",0.85268
"2297",0.89309
"2298",0.86609
"2299",0.77912
"2300",0.8189
"2301",0.7639
"2302",0.83208
"2303",0.77205
"2304",0.86121
"2305",0.84394
"2306",0.77763
"2307",0.64015
"2308",0.76687
"2309",0.80309
"2310",0.78418
"2311",0.74985
"2312",0.76052
"2313",0.77101
"2314",0.85573
"2315",0.79273
"2316",0.78439
"2317",0.82468
"2318",0.808
"2319",0.7068
"2320",0.72973
"2321",0.77444
"2322",0.7562
"2323",0.70143
"2324",0.71669
"2325",0.7187
"2326",0.74213
"2327",0.73517
"2328",0.76124
"2329",0.58066
"2330",0.74297
"2331",0.57654
"2332",0.67529
"2333",0.76955
"2334",0.79864
"2335",0.78681
"2336",0.79908
"2337",0.8222
"2338",0.79052
"2339",0.78928
"2340",0.7682
"2341",0.75648
"2342",0.79544
"2343",0.7749
"2344",0.75074
"2345",0.81715
"2346",0.80575
"2347",0.74212
"2348",0.76812
"2349",0.72571
"2350",0.7991
"2351",0.81505
"2352",0.7819
"2353",0.83291
"2354",0.86427
"2355",0.84358
"2356",0.84867
"2357",0.82865
"2358",0.8416
"2359",0.83349
"2360",0.83396
"2361",0.71467
"2362",0.72742
"2363",0.75202
"2364",0.76939
"2365",0.78041
"2366",0.72978
"2367",0.76656
"2368",0.75137
"2369",0.72609
"2370",0.75806
"2371",0.71405
"2372",0.69849
"2373",0.68722
"2374",0.71798
"2375",0.73632
"2376",0.721
"2377",0.54609
"2378",0.56025
"2379",0.55594
"2380",0.5656
"2381",0.69957
"2382",0.70923
"2383",0.73098
"2384",0.75473
"2385",0.71709
"2386",0.74591
"2387",0.81614
"2388",0.80996
"2389",0.78783
"2390",0.76931
"2391",0.81511
"2392",0.77237
"2393",0.78029
"2394",0.75963
"2395",0.85263
"2396",0.86
"2397",0.7735
"2398",0.73656
"2399",0.79392
"2400",0.69332
"2401",0.77948
"2402",0.7831
"2403",0.79262
"2404",0.87541
"2405",0.70096
"2406",0.84356
"2407",0.80871
"2408",0.73892
"2409",0.78587
"2410",0.76143
"2411",0.76306
"2412",0.75235
"2413",0.74394
"2414",0.71595
"2415",0.67299
"2416",0.7175
"2417",0.85479
"2418",0.8505
"2419",0.75103
"2420",0.8027
"2421",0.79523
"2422",0.79266
"2423",0.73169
"2424",0.76702
"2425",0.83379
"2426",0.83195
"2427",0.85826
"2428",0.87647
"2429",0.88704
"2430",0.74141
"2431",0.76775
"2432",0.84061
"2433",0.7984
"2434",0.80658
"2435",0.75472
"2436",0.77561
"2437",0.78788
"2438",0.7451
"2439",0.6051
"2440",0.82766
"2441",0.75293
"2442",0.78418
"2443",0.74365
"2444",0.82876
"2445",0.81522
"2446",0.85504
"2447",0.79279
"2448",0.74542
"2449",0.8186
"2450",0.76114
"2451",0.7949
"2452",0.81418
"2453",0.74716
"2454",0.74043
"2455",0.64766
"2456",0.61553
"2457",0.76628
"2458",0.76863
"2459",0.7444
"2460",0.81796
"2461",0.60479
"2462",0.79265
"2463",0.74573
"2464",0.76268
"2465",0.83176
"2466",0.80767
"2467",0.81559
"2468",0.7767
"2469",0.78809
"2470",0.77633
"2471",0.7442
"2472",0.76603
"2473",0.71787
"2474",0.82797
"2475",0.84285
"2476",0.76962
"2477",0.72363
"2478",0.73355
"2479",0.77351
"2480",0.79087
"2481",0.78122
"2482",0.80611
"2483",0.82085
"2484",0.80648
"2485",0.81693
"2486",0.80343
"2487",0.83344
"2488",0.85024
"2489",0.81151
"2490",0.82759
"2491",0.83822
"2492",0.84677
"2493",0.72551
"2494",0.67937
"2495",0.73302
"2496",0.76384
"2497",0.78414
"2498",0.79438
"2499",0.75681
"2500",0.76121
"2501",0.80149
"2502",0.71769
"2503",0.6293
"2504",0.59962
"2505",0.66271
"2506",0.67403
"2507",0.72294
"2508",0.69739
"2509",0.59503
"2510",0.60922
"2511",0.5752
"2512",0.54503
"2513",0.6615
"2514",0.713
"2515",0.75492
"2516",0.75992
"2517",0.77335
"2518",0.76392
"2519",0.79663
"2520",0.80183
"2521",0.82058
"2522",0.79007
"2523",0.78411
"2524",0.76591
"2525",0.80818
"2526",0.80318
"2527",0.81668
"2528",0.76792
"2529",0.7149
"2530",0.73526
"2531",0.7688
"2532",0.74106
"2533",0.78426
"2534",0.7714
"2535",0.80453
"2536",0.81588
"2537",0.76433
"2538",0.83572
"2539",0.86364
"2540",0.8062
"2541",0.82186
"2542",0.78976
"2543",0.83447
"2544",0.77205
"2545",0.64791
"2546",0.8295
"2547",0.72807
"2548",0.67558
"2549",0.82642
"2550",0.77002
"2551",0.76313
"2552",0.79633
"2553",0.79074
"2554",0.78204
"2555",0.77116
"2556",0.8555
"2557",0.8872
"2558",0.89396
"2559",0.87852
"2560",0.74282
"2561",0.76031
"2562",0.64365
"2563",0.72071
"2564",0.80794
"2565",0.75711
"2566",0.82817
"2567",0.74593
"2568",0.79284
"2569",0.77385
"2570",0.84414
"2571",0.76699
"2572",0.80956
"2573",0.82
"2574",0.78605
"2575",0.81904
"2576",0.77673
"2577",0.77042
"2578",0.80713
"2579",0.78511
"2580",0.74963
"2581",0.71192
"2582",0.73577
"2583",0.77088
"2584",0.78466
"2585",0.72017
"2586",0.65185
"2587",0.58426
"2588",0.65813
"2589",0.73998
"2590",0.78427
"2591",0.80515
"2592",0.80415
"2593",0.75359
"2594",0.77623
"2595",0.80372
"2596",0.85297
"2597",0.85126
"2598",0.75942
"2599",0.81418
"2600",0.79196
"2601",0.74676
"2602",0.73421
"2603",0.72033
"2604",0.75024
"2605",0.70018
"2606",0.75036
"2607",0.7577
"2608",0.77364
"2609",0.76214
"2610",0.71852
"2611",0.81553
"2612",0.84094
"2613",0.79674
"2614",0.743
"2615",0.79817
"2616",0.8217
"2617",0.7974
"2618",0.78174
"2619",0.78196
"2620",0.83634
"2621",0.8321
"2622",0.82081
"2623",0.80056
"2624",0.78642
"2625",0.77051
"2626",0.72535
"2627",0.7227
"2628",0.77297
"2629",0.79468
"2630",0.77688
"2631",0.74363
"2632",0.74697
"2633",0.74593
"2634",0.68639
"2635",0.62395
"2636",0.61691
"2637",0.62467
"2638",0.61342
"2639",0.69672
"2640",0.70716
"2641",0.59768
"2642",0.55565
"2643",0.55069
"2644",0.55102
"2645",0.56324
"2646",0.64658
"2647",0.76519
"2648",0.71946
"2649",0.7327
"2650",0.80769
"2651",0.74151
"2652",0.7561
"2653",0.80037
"2654",0.78131
"2655",0.73324
"2656",0.73668
"2657",0.71684
"2658",0.75644
"2659",0.77191
"2660",0.74722
"2661",0.75579
"2662",0.73309
"2663",0.70647
"2664",0.76541
"2665",0.76249
"2666",0.81679
"2667",0.79016
"2668",0.77881
"2669",0.77174
"2670",0.76894
"2671",0.78625
"2672",0.75585
"2673",0.8552
"2674",0.82398
"2675",0.77863
"2676",0.81673
"2677",0.73735
"2678",0.69818
"2679",0.66619
"2680",0.65566
"2681",0.80841
"2682",0.77541
"2683",0.7856
"2684",0.78065
"2685",0.80711
"2686",0.84733
"2687",0.83609
"2688",0.79393
"2689",0.86286
"2690",0.9209
"2691",0.88749
"2692",0.77504
"2693",0.76486
"2694",0.79695
"2695",0.84446
"2696",0.83319
"2697",0.73862
"2698",0.88788
"2699",0.7613
"2700",0.83907
"2701",0.78118
"2702",0.84632
"2703",0.78065
"2704",0.75945
"2705",0.77395
"2706",0.76937
"2707",0.74778
"2708",0.70714
"2709",0.76368
"2710",0.76889
"2711",0.83206
"2712",0.81696
"2713",0.73264
"2714",0.71966
"2715",0.74413
"2716",0.8356
"2717",0.78332
"2718",0.72401
"2719",0.66525
"2720",0.68111
"2721",0.7055
"2722",0.75266
"2723",0.79366
"2724",0.79622
"2725",0.78906
"2726",0.79026
"2727",0.80636
"2728",0.81325
"2729",0.80838
"2730",0.79439
"2731",0.79825
"2732",0.80114
"2733",0.75299
"2734",0.69475
"2735",0.75287
"2736",0.79124
"2737",0.8066
"2738",0.79456
"2739",0.75439
"2740",0.78169
"2741",0.78026
"2742",0.77869
"2743",0.81033
"2744",0.81974
"2745",0.80642
"2746",0.7362
"2747",0.8235
"2748",0.81891
"2749",0.82638
"2750",0.79431
"2751",0.77557
"2752",0.82479
"2753",0.8288
"2754",0.82214
"2755",0.8233
"2756",0.76228
"2757",0.73776
"2758",0.71612
"2759",0.70356
"2760",0.75926
"2761",0.79158
"2762",0.74528
"2763",0.72664
"2764",0.73333
"2765",0.70619
"2766",0.65369
"2767",0.65117
"2768",0.6203
"2769",0.60275
"2770",0.65234
"2771",0.65556
"2772",0.70814
"2773",0.70057
"2774",0.60127
"2775",0.51619
"2776",0.55785
"2777",0.55202
"2778",0.57186
"2779",0.67219
"2780",0.70708
"2781",0.70919
"2782",0.7215
"2783",0.67368
"2784",0.71633
"2785",0.7364
"2786",0.74731
"2787",0.7408
"2788",0.77003
"2789",0.71791
"2790",0.73618
"2791",0.78457
"2792",0.7763
"2793",0.76114
"2794",0.68359
"2795",0.68907
"2796",0.65177
"2797",0.75442
"2798",0.83481
"2799",0.79228
"2800",0.75548
"2801",0.72677
"2802",0.72126
"2803",0.7716
"2804",0.78508
"2805",0.82708
"2806",0.79991
"2807",0.76443
"2808",0.83706
"2809",0.80685
"2810",0.70614
"2811",0.79839
"2812",0.80571
"2813",0.77399
"2814",0.75926
"2815",0.8063
"2816",0.81865
"2817",0.78831
"2818",0.76333
"2819",0.73753
"2820",0.80615
"2821",0.85938
"2822",0.87325
"2823",0.87632
"2824",0.91098
"2825",0.89852
"2826",0.85721
"2827",0.81829
"2828",0.79545
"2829",0.75277
"2830",0.79048
"2831",0.71555
"2832",0.73205
"2833",0.815
"2834",0.80026
"2835",0.76326
"2836",0.86094
"2837",0.82621
"2838",0.77469
"2839",0.77356
"2840",0.73939
"2841",0.76203
"2842",0.74328
"2843",0.80611
"2844",0.79224
"2845",0.81897
"2846",0.76269
"2847",0.70246
"2848",0.80884
"2849",0.70648
"2850",0.79552
"2851",0.72222
"2852",0.68993
"2853",0.81564
"2854",0.79578
"2855",0.69047
"2856",0.71824
"2857",0.82605
"2858",0.82597
"2859",0.82221
"2860",0.78632
"2861",0.78843
"2862",0.81079
"2863",0.83251
"2864",0.80465
"2865",0.7578
"2866",0.71429
"2867",0.77164
"2868",0.71823
"2869",0.74199
"2870",0.74177
"2871",0.74764
"2872",0.75144
"2873",0.76894
"2874",0.78228
"2875",0.8215
"2876",0.79929
"2877",0.80369
"2878",0.77264
"2879",0.8019
"2880",0.79122
"2881",0.84788
"2882",0.83633
"2883",0.80609
"2884",0.84076
"2885",0.83551
"2886",0.82018
"2887",0.86458
"2888",0.81132
"2889",0.72736
"2890",0.72951
"2891",0.71969
"2892",0.72857
"2893",0.7816
"2894",0.75033
"2895",0.75495
"2896",0.69784
"2897",0.67227
"2898",0.66241
"2899",0.63824
"2900",0.62652
"2901",0.62414
"2902",0.61357
"2903",0.62409
"2904",0.66558
"2905",0.76505
"2906",0.6978
"2907",0.59007
"2908",0.54652
"2909",0.61248
"2910",0.60639
"2911",0.75375
"2912",0.74972
"2913",0.76756
"2914",0.67188
"2915",0.7312
"2916",0.72112
"2917",0.71347
"2918",0.71865
"2919",0.74607
"2920",0.72943
"2921",0.69535
"2922",0.69644
"2923",0.76607
"2924",0.72812
"2925",0.69226
"2926",0.65011
"2927",0.66031
"2928",0.65397
"2929",0.82229
"2930",0.75956
"2931",0.47474
"2932",0.46735
"2933",0.49938
"2934",0.45647
"2935",0.4065
"2936",0.53835
"2937",0.67745
"2938",0.70225
"2939",0.75819
"2940",0.73472
"2941",0.81109
"2942",0.71429
"2943",0.83528
"2944",0.77684
"2945",0.76889
"2946",0.77193
"2947",0.76915
"2948",0.82259
"2949",0.80047
"2950",0.78391
"2951",0.76023
"2952",0.8598
"2953",0.86498
"2954",0.83907
"2955",0.87367
"2956",0.85112
"2957",0.85062
"2958",0.84348
"2959",0.78541
"2960",0.76424
"2961",0.82091
"2962",0.72111
"2963",0.73407
"2964",0.79421
"2965",0.81934
"2966",0.82151
"2967",0.70844
"2968",0.80729
"2969",0.87959
"2970",0.84886
"2971",0.70937
"2972",0.73977
"2973",0.78385
"2974",0.79817
"2975",0.74224
"2976",0.74542
"2977",0.76761
"2978",0.72046
"2979",0.75572
"2980",0.75046
"2981",0.72685
"2982",0.81532
"2983",0.70749
"2984",0.72911
"2985",0.82629
"2986",0.85817
"2987",0.72564
"2988",0.69912
"2989",0.84296
"2990",0.83094
"2991",0.80366
"2992",0.78406
"2993",0.79238
"2994",0.81085
"2995",0.76409
"2996",0.75
"2997",0.76205
"2998",0.73711
"2999",0.7493
"3000",0.71937
"3001",0.7787
"3002",0.74816
"3003",0.77135
"3004",0.75734
"3005",0.74495
"3006",0.77155
"3007",0.75742
"3008",0.76835
"3009",0.80486
"3010",0.77305
"3011",0.77386
"3012",0.80161
"3013",0.85938
"3014",0.85095
"3015",0.82791
"3016",0.85548
"3017",0.83348
"3018",0.80488
"3019",0.83979
"3020",0.81748
"3021",0.75415
"3022",0.72683
"3023",0.70547
"3024",0.72867
"3025",0.77136
"3026",0.75886
"3027",0.66477
"3028",0.65031
"3029",0.67327
"3030",0.69551
"3031",0.62556
"3032",0.64412
"3033",0.62178
"3034",0.65925
"3035",0.67275
"3036",0.63338
"3037",0.75354
"3038",0.72158
"3039",0.64308
"3040",0.62606
"3041",0.66582
"3042",0.64695
"3043",0.64841
"3044",0.63835
"3045",0.68
"3046",0.67606
"3047",0.74163
"3048",0.75762
"3049",0.71861
"3050",0.74497
"3051",0.77922
"3052",0.73862
"3053",0.6801
"3054",0.67239
"3055",0.63841
"3056",0.70652
"3057",0.67902
"3058",0.637
"3059",0.62192
"3060",0.63755
"3061",0.68275
"3062",0.40105
"3063",0.35083
"3064",0.26615
"3065",0.25765
"3066",0.47334
"3067",0.34787
"3068",0.29505
"3069",0.34411
"3070",0.63321
"3071",0.72008
"3072",0.70828
"3073",0.83393
"3074",0.7796
"3075",0.85031
"3076",0.79825
"3077",0.81794
"3078",0.78466
"3079",0.72774
"3080",0.84278
"3081",0.8165
"3082",0.77728
"3083",0.77875
"3084",0.8307
"3085",0.87
"3086",0.85963
"3087",0.86335
"3088",0.85112
"3089",0.84101
"3090",0.79857
"3091",0.79931
"3092",0.84991
"3093",0.86721
"3094",0.76871
"3095",0.7652
"3096",0.76845
"3097",0.76657
"3098",0.86298
