fid,w46585_s10
"5018",925.83643
"5019",927.79938
"5020",929.21051
"5021",930.55518
"5022",931.89978
"5023",933.02869
"5024",933.9848
"5025",934.70428
"5026",935.19031
"5027",935.45038
"5028",935.5871
"5029",935.45813
"5030",933.99933
"5031",933.58447
"5032",933.58008
"5033",933.72412
"5034",933.86768
"5035",933.23071
"5036",932.22882
"5037",930.98438
"5038",929.72223
"5039",928.46002
"5040",927.19781
"5041",925.92603
"5042",924.59918
"5043",923.2265
"5044",921.81781
"5045",920.51428
"5046",919.93549
"5047",918.96869
"5048",916.77148
"5049",914.55322
"5050",912.39862
"5051",909.25952
"5052",905.10059
"5053",900.76868
"5054",895.78101
"5055",890.65033
"5056",885.51947
"5057",882.14941
"5058",880.36108
"5059",878.52258
"5060",878.00568
"5061",879.98907
"5062",882.64178
"5063",885.35529
"5064",887.26459
"5065",887.94409
"5066",887.91553
"5067",887.06873
"5068",884.8736
"5069",882.67322
"5070",880.4729
"5071",878.23761
"5072",879.07892
"5073",882.03113
"5074",882.30902
"5075",880.65491
"5076",877.80957
"5077",875.0163
"5078",872.87158
"5079",870.87073
"5080",868.86987
"5081",867.6936
"5082",866.59583
"5083",864.65588
"5084",861.64868
"5085",858.40338
"5086",855.15833
"5087",851.91302
"5088",849.01569
"5089",846.71143
"5090",845.28979
"5091",845.84027
"5092",846.56543
"5093",847.42963
"5094",848.19263
"5095",848.28082
"5096",848.3689
"5097",848.45709
"5098",848.54523
"5099",848.63342
"5100",848.72162
"5101",848.77869
"5102",847.8269
"5103",847.09747
"5104",845.84381
"5105",843.07489
"5106",840.21887
"5107",837.36298
"5108",834.50702
"5109",831.65912
"5110",828.81842
"5111",825.84998
"5112",821.09967
"5113",815.6319
"5114",810.16412
"5115",804.69611
"5116",799.49548
"5117",795.29938
"5118",790.62793
"5119",785.547
"5120",780.46619
"5121",775.4754
"5122",771.26031
"5123",767.21393
"5124",763.25897
"5125",759.73102
"5126",756.28961
"5127",752.84808
"5128",749.47803
"5129",746.35559
"5130",743.24719
"5131",739.94983
"5132",736.37292
"5133",732.74432
"5134",729.1156
"5135",725.43127
"5136",721.02472
"5137",716.43298
"5138",711.84137
"5139",707.24957
"5140",702.72559
"5141",699.60889
"5142",697.72668
"5143",695.88452
"5144",694.10052
"5145",692.43329
"5146",690.8363
"5147",688.85101
"5148",686.47418
"5149",926.34802
"5150",928.59912
"5151",930.6828
"5152",932.25891
"5153",933.67639
"5154",935.02112
"5155",936.2774
"5156",937.24829
"5157",937.94171
"5158",938.43292
"5159",938.86249
"5160",939.02618
"5161",938.8385
"5162",937.61798
"5163",937.49982
"5164",937.45642
"5165",937.56
"5166",937.61792
"5167",936.86157
"5168",935.9248
"5169",934.77502
"5170",933.51282
"5171",932.25049
"5172",930.98828
"5173",929.72607
"5174",928.46393
"5175",927.20172
"5176",925.92987
"5177",924.60327
"5178",923.48358
"5179",921.80878
"5180",919.63177
"5181",917.47717
"5182",915.05017
"5183",911.1178
"5184",906.74762
"5185",902.16211
"5186",897.28448
"5187",892.15369
"5188",887.70258
"5189",885.69238
"5190",883.77557
"5191",882.03302
"5192",882.85248
"5193",884.27777
"5194",885.86542
"5195",888.41248
"5196",890.83337
"5197",891.66431
"5198",891.60303
"5199",891.27472
"5200",889.39899
"5201",887.19861
"5202",884.9787
"5203",882.75708
"5204",883.34833
"5205",886.14258
"5206",886.34833
"5207",884.70172
"5208",882.02942
"5209",879.02838
"5210",876.09229
"5211",873.68433
"5212",871.68347
"5213",870.45819
"5214",868.50702
"5215",865.40881
"5216",862.16357
"5217",858.9184
"5218",855.74182
"5219",852.67822
"5220",849.99078
"5221",848.28168
"5222",847.47668
"5223",847.99878
"5224",848.93811
"5225",850.12158
"5226",850.51367
"5227",850.61047
"5228",850.71149
"5229",850.81879
"5230",850.92609
"5231",851.03333
"5232",851.14038
"5233",851.21667
"5234",850.83081
"5235",850.17651
"5236",848.04968
"5237",845.21289
"5238",842.38733
"5239",839.56189
"5240",836.73633
"5241",833.91083
"5242",830.80713
"5243",827.33752
"5244",823.16357
"5245",817.70062
"5246",812.23297
"5247",806.76538
"5248",801.31409
"5249",796.35687
"5250",791.27612
"5251",786.19531
"5252",781.11438
"5253",776.05768
"5254",771.77661
"5255",767.89697
"5256",764.40118
"5257",760.95978
"5258",757.51837
"5259",754.0769
"5260",750.64832
"5261",747.38312
"5262",743.88568
"5263",740.25708
"5264",736.62848
"5265",732.99988
"5266",729.37128
"5267",725.72089
"5268",721.34821
"5269",716.75647
"5270",712.16492
"5271",707.57318
"5272",703.9845
"5273",701.31183
"5274",699.16852
"5275",697.57233
"5276",696.01459
"5277",694.19458
"5278",691.92273
"5279",689.68799
"5280",687.55298
"5281",929.11133
"5282",931.36243
"5283",933.50629
"5284",935.14941
"5285",936.71838
"5286",938.14227
"5287",939.47113
"5288",940.5119
"5289",941.17902
"5290",941.67023
"5291",942.1615
"5292",942.46527
"5293",942.21887
"5294",941.46582
"5295",941.4151
"5296",941.3645
"5297",941.39587
"5298",941.3512
"5299",940.49237
"5300",939.55878
"5301",938.54999
"5302",937.30328
"5303",936.04108
"5304",934.77887
"5305",933.51672
"5306",932.25452
"5307",930.99219
"5308",929.72998
"5309",928.3609
"5310",926.64948
"5311",924.68213
"5312",922.55579
"5313",920.40112
"5314",917.11713
"5315",912.69458
"5316",908.10138
"5317",903.50818
"5318",898.77631
"5319",893.78223
"5320",891.00891
"5321",889.01392
"5322",886.84161
"5323",886.31232
"5324",887.75128
"5325",889.22241
"5326",890.47131
"5327",891.86688
"5328",894.16718
"5329",895.38452
"5330",895.29059
"5331",895.1532
"5332",893.92438
"5333",891.711
"5334",889.37109
"5335",887.31348
"5336",887.81592
"5337",890.25421
"5338",890.37488
"5339",888.63318
"5340",886.24939
"5341",883.24841
"5342",880.24762
"5343",877.24658
"5344",874.58459
"5345",872.36981
"5346",869.38489
"5347",866.32428
"5348",863.40002
"5349",860.51801
"5350",857.63611
"5351",854.95117
"5352",852.6098
"5353",850.8139
"5354",849.99158
"5355",850.3606
"5356",852.19312
"5357",854.11108
"5358",853.56738
"5359",853.2998
"5360",853.40698
"5361",853.51428
"5362",853.62152
"5363",853.72882
"5364",853.836
"5365",853.85242
"5366",853.42297
"5367",852.37628
"5368",850.19312
"5369",847.51318
"5370",844.68762
"5371",841.86212
"5372",838.97693
"5373",835.69781
"5374",832.1825
"5375",828.6673
"5376",824.95032
"5377",819.76898
"5378",814.20923
"5379",808.30627
"5380",802.11279
"5381",796.70313
"5382",791.71558
"5383",786.72302
"5384",781.69562
"5385",776.66138
"5386",772.50153
"5387",768.98297
"5388",765.492
"5389",762.00098
"5390",758.49512
"5391",754.95453
"5392",751.41388
"5393",747.79163
"5394",744.14142
"5395",740.51288
"5396",736.88422
"5397",733.25562
"5398",729.62701
"5399",725.99841
"5400",721.67181
"5401",717.08008
"5402",712.4884
"5403",708.64313
"5404",705.93671
"5405",703.57251
"5406",701.50708
"5407",699.58801
"5408",697.58313
"5409",695.50562
"5410",693.46832
"5411",691.43121
"5412",689.39392
"5413",931.87592
"5414",934.12579
"5415",936.32507
"5416",938.0235
"5417",939.60681
"5418",941.17798
"5419",942.60828
"5420",943.77539
"5421",944.41632
"5422",944.90759
"5423",945.39893
"5424",945.85303
"5425",945.71301
"5426",945.3811
"5427",945.33038
"5428",945.27979
"5429",945.2558
"5430",945.05652
"5431",944.12299
"5432",943.18958
"5433",942.25067
"5434",941.09399
"5435",939.83179
"5436",938.56958
"5437",937.30731
"5438",936.04498
"5439",934.70972
"5440",933.04681
"5441",931.14111
"5442",929.23547
"5443",927.33002
"5444",925.40149
"5445",922.94922
"5446",918.63379
"5447",914.04053
"5448",909.44733
"5449",904.85419
"5450",900.20898
"5451",896.34698
"5452",894.22211
"5453",892.04907
"5454",890.45313
"5455",890.88562
"5456",892.65009
"5457",894.16711
"5458",895.41589
"5459",896.66467
"5460",897.95471
"5461",899.10883
"5462",898.97821
"5463",898.84082
"5464",898.31207
"5465",896.12292
"5466",893.73541
"5467",891.86981
"5468",892.42719
"5469",894.42407
"5470",894.31152
"5471",892.54559
"5472",890.4505
"5473",887.46832
"5474",884.46741
"5475",881.4563
"5476",878.17242
"5477",874.39038
"5478",871.42627
"5479",868.54431
"5480",865.66229
"5481",862.7804
"5482",859.95209
"5483",857.85809
"5484",855.64368
"5485",855.08179
"5486",854.09747
"5487",854.66559
"5488",856.80762
"5489",858.1731
"5490",857.06622
"5491",856.09552
"5492",856.10248
"5493",856.20978
"5494",856.31702
"5495",856.42419
"5496",856.53149
"5497",856.47968
"5498",855.95648
"5499",854.23077
"5500",852.02252
"5501",849.74597
"5502",846.98792
"5503",843.98029
"5504",840.54272
"5505",837.02753
"5506",833.48901
"5507",829.90259
"5508",826.31641
"5509",821.06763
"5510",814.82867
"5511",808.5957
"5512",802.36261
"5513",796.90302
"5514",791.91553
"5515",786.92792
"5516",781.94043
"5517",777.4278
"5518",773.4104
"5519",769.54688
"5520",765.91608
"5521",762.37543
"5522",758.83478
"5523",755.29431
"5524",751.7536
"5525",748.13953
"5526",744.45331
"5527",740.78003
"5528",737.14001
"5529",733.51141
"5530",729.88269
"5531",726.25421
"5532",721.99542
"5533",717.40363
"5534",713.3313
"5535",710.604
"5536",708.38867
"5537",706.27368
"5538",704.00897
"5539",701.64722
"5540",699.39771
"5541",697.34637
"5542",695.30933
"5543",693.27197
"5544",691.17358
"5545",934.82068
"5546",936.88922
"5547",939.13507
"5548",940.89771
"5549",942.48102
"5550",944.06409
"5551",945.63757
"5552",947.00812
"5553",947.65369
"5554",948.14502
"5555",948.63623
"5556",949.12439
"5557",949.33148
"5558",949.24841
"5559",949.20648
"5560",949.16467
"5561",949.12292
"5562",948.68732
"5563",947.75391
"5564",946.8205
"5565",945.88702
"5566",944.87128
"5567",943.62238
"5568",942.36011
"5569",941.04529
"5570",939.42639
"5571",937.53833
"5572",935.63281
"5573",933.65582
"5574",931.58881
"5575",929.495
"5576",927.28021
"5577",924.85132
"5578",920.67987
"5579",916.02393
"5580",911.36798
"5581",906.71198
"5582",902.62811
"5583",899.58881
"5584",897.25659
"5585",895.14722
"5586",894.85962
"5587",895.45923
"5588",897.54907
"5589",899.13501
"5590",900.46777
"5591",901.82562
"5592",903.11682
"5593",903.10828
"5594",902.95581
"5595",902.80353
"5596",901.95563
"5597",900.23499
"5598",898.09967
"5599",896.49628
"5600",897.05591
"5601",898.80103
"5602",898.22412
"5603",896.45813
"5604",894.53638
"5605",891.68829
"5606",888.64673
"5607",885.28778
"5608",881.7168
"5609",877.43951
"5610",873.68872
"5611",870.80682
"5612",867.92468
"5613",865.04279
"5614",862.67682
"5615",860.79248
"5616",859.5863
"5617",859.44019
"5618",858.84131
"5619",859.40088
"5620",861.422
"5621",861.83807
"5622",860.62201
"5623",859.40588
"5624",858.79797
"5625",858.90527
"5626",859.01251
"5627",859.11969
"5628",859.22693
"5629",859.06232
"5630",858.20941
"5631",856.08142
"5632",853.87091
"5633",851.66217
"5634",848.75989
"5635",845.06409
"5636",841.4068
"5637",837.74939
"5638",834.09198
"5639",830.43469
"5640",826.77728
"5641",821.57562
"5642",815.0932
"5643",808.84552
"5644",802.61243
"5645",797.10291
"5646",792.11542
"5647",787.14691
"5648",782.68658
"5649",778.68182
"5650",774.67688
"5651",770.672
"5652",766.66711
"5653",762.80463
"5654",759.17462
"5655",755.63391
"5656",752.09332
"5657",748.49323
"5658",744.80701
"5659",741.12079
"5660",737.43451
"5661",733.77209
"5662",730.13843
"5663",726.50983
"5664",722.31891
"5665",718.01947
"5666",715.3316
"5667",713.14319
"5668",710.86652
"5669",708.50482
"5670",706.14313
"5671",703.78137
"5672",701.41962
"5673",699.1936
"5674",697.15009
"5675",694.98633
"5676",692.41663
"5677",937.95892
"5678",939.74121
"5679",941.90363
"5680",943.77197
"5681",945.35522
"5682",946.93842
"5683",948.52148
"5684",949.99402
"5685",950.70673
"5686",951.09949
"5687",951.49017
"5688",951.88098
"5689",952.12372
"5690",952.0907
"5691",952.0578
"5692",952.02478
"5693",952.05048
"5694",952.14362
"5695",951.3092
"5696",950.41418
"5697",949.50623
"5698",948.57648
"5699",947.38098
"5700",945.76978
"5701",943.74823
"5702",941.67688
"5703",939.48468
"5704",937.25629
"5705",935.02789
"5706",932.7995
"5707",930.57098
"5708",928.34271
"5709",926.1142
"5710",923.13977
"5711",918.60431
"5712",913.94843
"5713",909.74158
"5714",908.28442
"5715",904.61041
"5716",900.76471
"5717",898.93213
"5718",899.50549
"5719",900.18732
"5720",902.70428
"5721",904.60132
"5722",906.01788
"5723",907.43457
"5724",907.68237
"5725",907.19708
"5726",907.04468
"5727",906.47278
"5728",904.92468
"5729",903.30048
"5730",901.78918
"5731",901.13672
"5732",901.55969
"5733",902.95129
"5734",902.0921
"5735",900.36029
"5736",898.58441
"5737",895.83301
"5738",892.38702
"5739",888.85248
"5740",885.25629
"5741",880.95361
"5742",876.52362
"5743",873.06897
"5744",870.18707
"5745",867.53448
"5746",865.72717
"5747",863.89838
"5748",864.22821
"5749",863.87311
"5750",863.82373
"5751",864.20117
"5752",865.90338
"5753",865.39392
"5754",864.17792
"5755",862.96167
"5756",861.81897
"5757",861.60071
"5758",861.70789
"5759",861.81519
"5760",861.92242
"5761",861.63818
"5762",860.14209
"5763",857.93182
"5764",855.72681
"5765",853.60168
"5766",849.89899
"5767",845.56458
"5768",841.79883
"5769",838.14142
"5770",834.48401
"5771",830.8266
"5772",827.16931
"5773",822.28949
"5774",815.62793
"5775",809.11877
"5776",802.86218
"5777",797.30267
"5778",792.35522
"5779",787.95789
"5780",783.95313
"5781",779.94818
"5782",775.9433
"5783",771.93842
"5784",767.93347
"5785",763.92859
"5786",759.92383
"5787",756.06207
"5788",752.43298
"5789",748.84692
"5790",745.16058
"5791",741.47449
"5792",737.78821
"5793",734.10199
"5794",730.42023
"5795",726.76617
"5796",722.83221
"5797",720.01947
"5798",717.72412
"5799",715.3623
"5800",713.00067
"5801",710.63892
"5802",708.27588
"5803",705.88202
"5804",703.479
"5805",701.07599
"5806",698.63507
"5807",695.79883
"5808",692.94238
"5809",940.89539
"5810",942.84802
"5811",944.70288
"5812",946.64612
"5813",948.22937
"5814",949.7522
"5815",951.07867
"5816",952.30219
"5817",953.2702
"5818",953.67462
"5819",954.06543
"5820",954.45618
"5821",954.67249
"5822",954.63953
"5823",954.60663
"5824",954.57361
"5825",954.82642
"5826",955.29547
"5827",954.74219
"5828",953.85962
"5829",952.97699
"5830",952.09442
"5831",950.46088
"5832",947.99573
"5833",945.55768
"5834",943.1972
"5835",940.83679
"5836",938.47632
"5837",936.11963
"5838",933.862
"5839",931.63348
"5840",929.40521
"5841",927.1767
"5842",924.82178
"5843",921.17041
"5844",916.82208
"5845",915.51422
"5846",914.32739
"5847",910.31
"5848",906.78717
"5849",904.35889
"5850",905.01349
"5851",905.86658
"5852",907.96039
"5853",910.21039
"5854",911.62701
"5855",912.45392
"5856",911.6228
"5857",911.28589
"5858",910.95392
"5859",909.51788
"5860",907.89368
"5861",906.71082
"5862",906.0412
"5863",905.55432
"5864",905.84052
"5865",906.93909
"5866",905.79352
"5867",904.08649
"5868",902.40991
"5869",899.49707
"5870",895.95178
"5871",892.41742
"5872",888.79572
"5873",884.46759
"5874",879.99121
"5875",875.64691
"5876",872.51398
"5877",870.49902
"5878",868.77759
"5879",867.87561
"5880",868.78882
"5881",868.6156
"5882",868.80969
"5883",869.02789
"5884",869.98859
"5885",868.94983
"5886",867.73358
"5887",866.51752
"5888",865.30127
"5889",864.37988
"5890",864.40338
"5891",864.51062
"5892",864.58533
"5893",863.9931
"5894",861.99261
"5895",859.7915
"5896",857.78052
"5897",855.31598
"5898",851.22778
"5899",846.81879
"5900",842.38788
"5901",838.53333
"5902",834.87598
"5903",831.21863
"5904",827.56122
"5905",823.00342
"5906",816.3418
"5907",809.68018
"5908",803.14447
"5909",797.5636
"5910",793.22919
"5911",789.22443
"5912",785.21942
"5913",781.21448
"5914",777.20972
"5915",773.20477
"5916",769.19989
"5917",765.19513
"5918",761.19019
"5919",757.18542
"5920",753.18048
"5921",749.33759
"5922",745.65747
"5923",741.98761
"5924",738.31769
"5925",734.64783
"5926",730.98163
"5927",727.3277
"5928",724.13678
"5929",721.69269
"5930",719.24841
"5931",716.80432
"5932",714.35999
"5933",711.91577
"5934",709.47162
"5935",707.0274
"5936",704.58337
"5937",702.14618
"5938",699.61151
"5939",696.65021
"5940",693.65088
"5941",942.85193
"5942",945.22009
"5943",947.49951
"5944",949.47998
"5945",950.85217
"5946",952.07642
"5947",953.29993
"5948",954.52338
"5949",955.69891
"5950",956.24982
"5951",956.64063
"5952",957.03131
"5953",957.22119
"5954",957.18842
"5955",957.15527
"5956",957.21002
"5957",957.68292
"5958",958.20752
"5959",958.17499
"5960",957.29248
"5961",956.40991
"5962",955.52252
"5963",953.83588
"5964",951.43512
"5965",948.99298
"5966",946.50513
"5967",944.01257
"5968",941.52008
"5969",939.02759
"5970",936.53528
"5971",934.04279
"5972",931.55029
"5973",929.05792
"5974",926.59521
"5975",923.60413
"5976",922.06952
"5977",922.09558
"5978",920.21082
"5979",917.03809
"5980",914.01599
"5981",910.67572
"5982",910.73651
"5983",911.75677
"5984",913.42902
"5985",915.8194
"5986",917.04919
"5987",916.51202
"5988",915.62292
"5989",915.30292
"5990",914.11108
"5991",912.64569
"5992",911.80652
"5993",911.20892
"5994",910.61121
"5995",910.02502
"5996",910.12323
"5997",910.88812
"5998",909.46198
"5999",907.77209
"6000",906.23718
"6001",903.1554
"6002",899.52771
"6003",895.98218
"6004",892.33508
"6005",887.98163
"6006",883.50519
"6007",879.06671
"6008",875.50897
"6009",873.63147
"6010",872.01007
"6011",872.49823
"6012",873.36603
"6013",873.59729
"6014",873.78851
"6015",873.95648
"6016",873.72168
"6017",872.50562
"6018",871.28943
"6019",870.07318
"6020",868.85712
"6021",867.64093
"6022",867.09888
"6023",867.20612
"6024",867.22101
"6025",866.05328
"6026",863.85602
"6027",861.85638
"6028",859.99683
"6029",856.66638
"6030",852.51367
"6031",848.21582
"6032",843.69489
"6033",839.22858
"6034",835.26788
"6035",831.6106
"6036",827.95319
"6037",823.6311
"6038",817.05579
"6039",810.39423
"6040",803.75427
"6041",798.37219
"6042",794.47168
"6043",790.49072
"6044",786.48578
"6045",782.48102
"6046",778.47607
"6047",774.47119
"6048",770.46631
"6049",766.46143
"6050",762.45648
"6051",758.45398
"6052",754.4574
"6053",750.4859
"6054",746.77002
"6055",743.11652
"6056",739.46289
"6057",735.80939
"6058",732.15582
"6059",728.52209
"6060",725.13019
"6061",722.55328
"6062",720.10907
"6063",717.66492
"6064",715.2207
"6065",712.77643
"6066",710.33221
"6067",707.88849
"6068",705.45239
"6069",703.02197
"6070",700.57788
"6071",697.73102
"6072",694.73181
"6073",944.698
"6074",947.06622
"6075",949.41089
"6076",951.45221
"6077",953.0498
"6078",954.29761
"6079",955.52118
"6080",956.74481
"6081",957.96832
"6082",958.82483
"6083",959.21558
"6084",959.60638
"6085",959.77002
"6086",959.73712
"6087",959.70471
"6088",960.01459
"6089",960.53931
"6090",961.06409
"6091",961.42249
"6092",960.72552
"6093",959.84277
"6094",958.94208
"6095",957.20148
"6096",954.80078
"6097",952.40009
"6098",949.98328
"6099",947.5069
"6100",945.01453
"6101",942.52197
"6102",940.02948
"6103",937.53699
"6104",935.04462
"6105",932.55212
"6106",930.00549
"6107",927.51221
"6108",927.38147
"6109",927.31128
"6110",926.06128
"6111",924.07471
"6112",921.21777
"6113",917.22583
"6114",916.47162
"6115",917.71698
"6116",919.2475
"6117",921.35339
"6118",921.4303
"6119",920.42322
"6120",919.63062
"6121",918.73492
"6122",917.61322
"6123",916.97418
"6124",916.37653
"6125",915.77869
"6126",915.18109
